Order Date,Product Name,Category,Region,Quantity,Sales,Profit
31-07-2024,Monitor,Accessories,West,2,1390,316.31
31-07-2024,Mouse,Accessories,South,3,1785,244.52
31-07-2024,Printer,Office,West,5,1145,244.72
31-07-2024,Smartwatch,Electronics,North,7,4459,1037.27
31-07-2024,Tablet,Electronics,South,3,1476,85.16
01-08-2024,Camera,Electronics,East,8,1440,402.06
01-08-2024,Headphones,Accessories,North,6,576,162.75
01-08-2024,Monitor,Accessories,East,6,4938,847.89
01-08-2024,Smartwatch,Electronics,East,2,186,32.48
01-08-2024,Tablet,Electronics,East,8,2968,530.3
02-08-2024,Mouse,Accessories,West,3,1245,229.73
03-08-2024,Headphones,Accessories,South,3,2433,515.28
03-08-2024,Keyboard,Accessories,South,9,4572,279.54
03-08-2024,Smartwatch,Electronics,East,3,318,49.93
03-08-2024,Smartwatch,Electronics,West,1,952,179.4
04-08-2024,Camera,Electronics,South,7,7791,1844.69
04-08-2024,Laptop,Electronics,East,6,5568,958.59
04-08-2024,Smartphone,Electronics,North,4,228,29.37
04-08-2024,Smartwatch,Electronics,West,9,4014,204.48
05-08-2024,Camera,Electronics,North,1,635,101.09
05-08-2024,Printer,Office,West,1,714,209.69
06-08-2024,Keyboard,Accessories,West,4,316,32.79
06-08-2024,Mouse,Accessories,West,2,384,99.02
06-08-2024,Smartwatch,Electronics,North,5,720,63.84
06-08-2024,Tablet,Electronics,West,9,4149,605.52
07-08-2024,Laptop,Electronics,West,9,2772,432.77
07-08-2024,Monitor,Accessories,North,8,7200,804.53
07-08-2024,Mouse,Accessories,West,7,1771,171.26
07-08-2024,Printer,Office,East,9,9477,2443.62
07-08-2024,Smartphone,Electronics,North,3,3477,862.21
07-08-2024,Smartphone,Electronics,North,3,342,89.67
08-08-2024,Headphones,Accessories,East,8,2984,742.31
08-08-2024,Headphones,Accessories,South,8,2592,526.38
08-08-2024,Monitor,Accessories,North,9,10530,2387.63
08-08-2024,Mouse,Accessories,East,9,2538,575.41
08-08-2024,Printer,Office,West,3,3093,584.23
09-08-2024,Camera,Electronics,East,9,5661,1104.02
09-08-2024,Printer,Office,East,2,1710,468.76
09-08-2024,Printer,Office,North,2,2372,206.42
12-08-2024,Camera,Electronics,North,4,564,32.8
12-08-2024,Headphones,Accessories,North,4,524,52.31
12-08-2024,Tablet,Electronics,South,8,9056,872.48
13-08-2024,Keyboard,Accessories,South,2,684,71.39
13-08-2024,Monitor,Accessories,West,2,1832,489.21
13-08-2024,Printer,Office,South,6,6276,1396.25
14-08-2024,Keyboard,Accessories,East,8,5912,1143.04
14-08-2024,Monitor,Accessories,North,1,342,37.64
14-08-2024,Monitor,Accessories,South,7,6769,1549.67
15-08-2024,Tablet,Electronics,North,8,3296,623.67
16-08-2024,Camera,Electronics,North,2,2216,444.36
16-08-2024,Laptop,Electronics,North,7,3038,158.82
16-08-2024,Mouse,Accessories,East,6,4698,1020.11
16-08-2024,Smartwatch,Electronics,North,7,4634,1358.44
17-08-2024,Headphones,Accessories,North,7,5362,1029.47
17-08-2024,Headphones,Accessories,South,2,518,34.22
17-08-2024,Printer,Office,South,2,1878,386.28
18-08-2024,Printer,Office,North,9,6183,359.54
19-08-2024,Keyboard,Accessories,West,3,375,95.04
19-08-2024,Laptop,Electronics,East,8,3272,674.57
19-08-2024,Printer,Office,East,2,308,35.32
19-08-2024,Printer,Office,South,1,915,129.08
20-08-2024,Camera,Electronics,South,4,1104,63.57
20-08-2024,Smartwatch,Electronics,West,9,3150,457.13
21-08-2024,Headphones,Accessories,North,6,6774,960.41
21-08-2024,Keyboard,Accessories,North,2,1384,316.21
21-08-2024,Laptop,Electronics,West,5,3170,245.25
22-08-2024,Camera,Electronics,East,7,1540,342.93
22-08-2024,Headphones,Accessories,North,4,1340,309.8
22-08-2024,Keyboard,Accessories,South,2,1934,157.41
22-08-2024,Smartphone,Electronics,North,8,2864,195.16
23-08-2024,Headphones,Accessories,South,8,1800,326.03
23-08-2024,Keyboard,Accessories,East,4,2236,167.78
24-08-2024,Keyboard,Accessories,North,7,812,175.55
24-08-2024,Laptop,Electronics,South,1,927,103.95
24-08-2024,Printer,Office,East,9,9459,604.06
24-08-2024,Smartphone,Electronics,West,1,719,40.42
26-08-2024,Monitor,Accessories,East,1,545,68.28
28-08-2024,Camera,Electronics,West,7,8113,1103.57
28-08-2024,Laptop,Electronics,West,1,705,165.16
29-08-2024,Monitor,Accessories,West,9,6633,1239.11
29-08-2024,Smartwatch,Electronics,North,9,1638,183.75
30-08-2024,Tablet,Electronics,West,5,4815,338.31
31-08-2024,Headphones,Accessories,North,2,378,87.37
31-08-2024,Laptop,Electronics,South,3,1527,364.05
31-08-2024,Monitor,Accessories,North,8,2872,483.94
31-08-2024,Smartphone,Electronics,West,4,4512,546.71
01-09-2024,Headphones,Accessories,East,3,2481,249.52
01-09-2024,Keyboard,Accessories,South,8,904,202.35
01-09-2024,Laptop,Electronics,West,5,5845,941.79
01-09-2024,Tablet,Electronics,South,9,9036,1087.46
03-09-2024,Laptop,Electronics,West,6,6246,327.14
03-09-2024,Printer,Office,East,2,1632,292.78
03-09-2024,Smartwatch,Electronics,North,4,1064,263.48
04-09-2024,Camera,Electronics,West,5,5785,1191.11
04-09-2024,Headphones,Accessories,South,9,8307,1326.23
04-09-2024,Keyboard,Accessories,South,8,5368,542.52
04-09-2024,Monitor,Accessories,South,8,1944,134.94
04-09-2024,Smartwatch,Electronics,South,3,1338,396.08
05-09-2024,Camera,Electronics,West,9,3177,629.96
05-09-2024,Monitor,Accessories,East,8,5416,403.52
05-09-2024,Printer,Office,West,3,1506,427.84
05-09-2024,Smartphone,Electronics,South,6,5406,1277.46
05-09-2024,Tablet,Electronics,South,7,3591,266.59
06-09-2024,Camera,Electronics,East,5,5940,467.31
06-09-2024,Keyboard,Accessories,South,5,1400,273.39
07-09-2024,Camera,Electronics,North,5,3250,699.99
07-09-2024,Smartwatch,Electronics,South,7,3150,299.7
08-09-2024,Camera,Electronics,North,6,6528,549.62
08-09-2024,Headphones,Accessories,North,3,2508,498.69
08-09-2024,Keyboard,Accessories,South,3,1704,309.06
08-09-2024,Laptop,Electronics,East,6,462,71.22
08-09-2024,Monitor,Accessories,West,3,2043,479.9
08-09-2024,Mouse,Accessories,West,4,556,85.63
09-09-2024,Camera,Electronics,East,2,1054,243.5
09-09-2024,Headphones,Accessories,West,8,1024,201.92
09-09-2024,Smartphone,Electronics,East,2,2258,280.76
09-09-2024,Smartphone,Electronics,South,5,4370,1255.36
09-09-2024,Smartwatch,Electronics,West,5,705,198.62
10-09-2024,Camera,Electronics,North,5,1815,535.22
10-09-2024,Mouse,Accessories,North,9,8442,940.33
10-09-2024,Printer,Office,West,3,2568,734.6
10-09-2024,Smartphone,Electronics,East,4,1192,212.77
10-09-2024,Tablet,Electronics,North,1,834,95.54
12-09-2024,Laptop,Electronics,East,3,1656,378.84
12-09-2024,Laptop,Electronics,North,9,2853,353.09
12-09-2024,Monitor,Accessories,South,4,4324,288.12
12-09-2024,Tablet,Electronics,North,4,380,72.88
13-09-2024,Headphones,Accessories,North,5,2805,438.89
13-09-2024,Keyboard,Accessories,East,3,2478,584.37
13-09-2024,Keyboard,Accessories,North,9,2628,459.87
14-09-2024,Laptop,Electronics,East,6,5124,1078.57
14-09-2024,Smartphone,Electronics,West,8,7496,2019.32
15-09-2024,Mouse,Accessories,West,7,2751,675.95
15-09-2024,Smartwatch,Electronics,East,9,3591,423
16-09-2024,Headphones,Accessories,South,6,2640,734.44
16-09-2024,Printer,Office,North,7,6293,718.49
16-09-2024,Printer,Office,North,8,4080,336.96
17-09-2024,Headphones,Accessories,South,7,7966,1313.56
17-09-2024,Printer,Office,East,9,8595,1312.19
17-09-2024,Smartwatch,Electronics,North,6,5178,1321.58
18-09-2024,Mouse,Accessories,West,6,3414,396.92
18-09-2024,Printer,Office,East,1,958,186.76
18-09-2024,Printer,Office,South,9,3357,405.61
18-09-2024,Smartphone,Electronics,North,4,2064,359.3
18-09-2024,Smartphone,Electronics,South,3,1851,198.71
19-09-2024,Headphones,Accessories,South,3,777,147.93
19-09-2024,Laptop,Electronics,West,5,3280,954.17
19-09-2024,Printer,Office,West,9,3753,1114.87
19-09-2024,Smartwatch,Electronics,East,8,8056,605.8
20-09-2024,Camera,Electronics,South,6,816,98.75
20-09-2024,Headphones,Accessories,East,8,8872,1486.58
20-09-2024,Laptop,Electronics,North,1,749,68.17
20-09-2024,Smartphone,Electronics,East,1,166,31.72
21-09-2024,Camera,Electronics,North,7,7455,1008.42
21-09-2024,Keyboard,Accessories,East,6,6720,1113.56
21-09-2024,Monitor,Accessories,East,4,1272,299.84
21-09-2024,Mouse,Accessories,West,9,7200,1469.23
21-09-2024,Smartwatch,Electronics,North,6,3012,307.47
22-09-2024,Printer,Office,East,6,4890,689.01
22-09-2024,Smartwatch,Electronics,East,6,6462,1466.15
22-09-2024,Smartwatch,Electronics,West,4,1932,301.16
23-09-2024,Mouse,Accessories,East,6,6126,428.38
23-09-2024,Mouse,Accessories,North,6,4920,929.18
23-09-2024,Printer,Office,East,1,546,124.1
24-09-2024,Headphones,Accessories,East,5,855,238.83
24-09-2024,Keyboard,Accessories,South,6,1092,176.52
25-09-2024,Camera,Electronics,North,8,6488,1072.86
25-09-2024,Camera,Electronics,North,5,5990,1548.62
25-09-2024,Keyboard,Accessories,East,2,876,224.01
25-09-2024,Monitor,Accessories,West,4,408,45.2
25-09-2024,Mouse,Accessories,East,9,8460,1515.06
25-09-2024,Mouse,Accessories,North,4,3808,442.33
25-09-2024,Smartphone,Electronics,West,4,1852,535.07
26-09-2024,Laptop,Electronics,North,5,1660,283.14
26-09-2024,Mouse,Accessories,West,1,95,6.97
27-09-2024,Camera,Electronics,West,4,1064,314.84
27-09-2024,Mouse,Accessories,South,5,3100,695.28
27-09-2024,Mouse,Accessories,West,6,4062,1087.17
28-09-2024,Headphones,Accessories,North,3,1137,173.92
28-09-2024,Monitor,Accessories,East,1,359,78.17
28-09-2024,Printer,Office,North,6,5724,857.33
29-09-2024,Keyboard,Accessories,North,5,1130,254.99
29-09-2024,Laptop,Electronics,North,1,450,75.89
29-09-2024,Smartphone,Electronics,West,1,158,32.89
29-09-2024,Tablet,Electronics,South,1,226,55.4
30-09-2024,Laptop,Electronics,South,3,1737,353.17
30-09-2024,Laptop,Electronics,West,5,1600,242.25
30-09-2024,Monitor,Accessories,West,5,5210,1338.8
30-09-2024,Printer,Office,East,3,1872,532.81
30-09-2024,Tablet,Electronics,East,2,2178,574.4
01-10-2024,Camera,Electronics,North,3,1074,240.44
01-10-2024,Camera,Electronics,North,6,6384,1754.15
01-10-2024,Mouse,Accessories,South,4,3264,639.8
01-10-2024,Printer,Office,North,2,848,129.96
01-10-2024,Smartwatch,Electronics,East,5,1910,463.07
01-10-2024,Smartwatch,Electronics,North,8,4048,666.1
02-10-2024,Laptop,Electronics,South,4,2408,721.8
02-10-2024,Monitor,Accessories,South,1,436,73.89
02-10-2024,Printer,Office,East,8,3336,492.76
02-10-2024,Smartwatch,Electronics,South,8,8792,2045.54
03-10-2024,Camera,Electronics,East,4,3296,460.98
03-10-2024,Camera,Electronics,West,5,3140,853.66
03-10-2024,Keyboard,Accessories,East,3,2889,604.45
03-10-2024,Laptop,Electronics,South,6,5484,540.4
03-10-2024,Printer,Office,East,1,714,99.13
04-10-2024,Camera,Electronics,South,5,1825,221.47
05-10-2024,Headphones,Accessories,North,9,5571,1523.81
05-10-2024,Keyboard,Accessories,West,9,4032,876.91
05-10-2024,Smartwatch,Electronics,East,5,2725,308.29
05-10-2024,Smartwatch,Electronics,East,5,1815,468.62
05-10-2024,Tablet,Electronics,West,2,374,49.26
06-10-2024,Mouse,Accessories,West,5,2050,157.13
06-10-2024,Smartphone,Electronics,North,3,300,38.44
07-10-2024,Keyboard,Accessories,East,9,5706,1704.8
07-10-2024,Smartphone,Electronics,North,4,344,25.7
09-10-2024,Headphones,Accessories,North,2,1420,93.59
09-10-2024,Printer,Office,East,7,8057,1652.27
09-10-2024,Printer,Office,North,1,624,106.92
09-10-2024,Smartwatch,Electronics,North,5,830,58.28
09-10-2024,Tablet,Electronics,West,6,3120,274.65
10-10-2024,Keyboard,Accessories,South,4,2936,204.55
10-10-2024,Smartphone,Electronics,South,2,2032,149.7
10-10-2024,Tablet,Electronics,East,1,653,93.78
11-10-2024,Printer,Office,North,8,7264,1318
11-10-2024,Smartphone,Electronics,South,5,5465,719.92
11-10-2024,Tablet,Electronics,East,7,3500,919.35
12-10-2024,Camera,Electronics,North,4,784,192.77
12-10-2024,Monitor,Accessories,South,8,5456,898.06
12-10-2024,Tablet,Electronics,North,2,1852,168.92
13-10-2024,Keyboard,Accessories,North,9,9900,576.8
13-10-2024,Laptop,Electronics,South,9,594,93.92
13-10-2024,Printer,Office,West,1,570,57.07
14-10-2024,Keyboard,Accessories,South,1,551,86.84
14-10-2024,Laptop,Electronics,South,5,5345,1060.46
14-10-2024,Laptop,Electronics,West,3,510,110.38
14-10-2024,Mouse,Accessories,West,2,1226,124.25
15-10-2024,Camera,Electronics,West,6,6366,318.97
15-10-2024,Keyboard,Accessories,South,8,5040,465.36
15-10-2024,Printer,Office,South,8,9528,1942.35
15-10-2024,Smartphone,Electronics,East,4,1896,191.7
15-10-2024,Smartphone,Electronics,East,9,7731,2178.05
16-10-2024,Keyboard,Accessories,North,2,430,114.91
17-10-2024,Camera,Electronics,West,8,3152,337.36
17-10-2024,Printer,Office,South,5,3385,774.86
18-10-2024,Headphones,Accessories,South,5,720,214.31
18-10-2024,Mouse,Accessories,South,3,2214,127.34
18-10-2024,Printer,Office,South,6,3696,597.66
18-10-2024,Tablet,Electronics,East,1,123,12.36
18-10-2024,Tablet,Electronics,West,5,4560,1180.8
19-10-2024,Keyboard,Accessories,North,5,3670,790.67
20-10-2024,Headphones,Accessories,South,1,282,72.5
20-10-2024,Headphones,Accessories,South,2,2376,580.26
20-10-2024,Keyboard,Accessories,East,2,1122,100.78
20-10-2024,Laptop,Electronics,North,2,1168,198.4
20-10-2024,Monitor,Accessories,North,5,4590,650.05
20-10-2024,Monitor,Accessories,North,5,1980,249.22
20-10-2024,Smartphone,Electronics,South,6,2970,425.9
20-10-2024,Tablet,Electronics,East,7,3395,350.26
21-10-2024,Camera,Electronics,West,4,2792,725.35
21-10-2024,Laptop,Electronics,West,2,2386,381.83
21-10-2024,Monitor,Accessories,East,9,2331,558
21-10-2024,Smartphone,Electronics,East,1,995,149.86
21-10-2024,Smartwatch,Electronics,North,2,2232,150.12
21-10-2024,Tablet,Electronics,East,9,7767,2172.19
22-10-2024,Camera,Electronics,South,7,2296,138.93
22-10-2024,Monitor,Accessories,West,5,4375,987.96
22-10-2024,Printer,Office,South,8,672,186.37
22-10-2024,Tablet,Electronics,West,3,2832,317.76
23-10-2024,Smartphone,Electronics,North,1,92,14.88
24-10-2024,Tablet,Electronics,North,3,3336,798.26
25-10-2024,Laptop,Electronics,East,1,989,149.99
25-10-2024,Laptop,Electronics,West,5,2130,318.99
25-10-2024,Tablet,Electronics,West,8,8336,782.8
26-10-2024,Monitor,Accessories,North,6,3438,631.95
26-10-2024,Printer,Office,East,1,730,55.72
26-10-2024,Tablet,Electronics,North,8,2464,216.51
26-10-2024,Tablet,Electronics,South,5,4900,347.25
26-10-2024,Tablet,Electronics,West,5,2465,497.19
27-10-2024,Camera,Electronics,North,1,930,136.16
27-10-2024,Keyboard,Accessories,North,3,2991,716.54
27-10-2024,Monitor,Accessories,West,2,366,31.23
28-10-2024,Laptop,Electronics,North,7,728,64.82
28-10-2024,Mouse,Accessories,West,9,7344,1417.84
29-10-2024,Keyboard,Accessories,East,2,226,38.52
29-10-2024,Printer,Office,West,9,9324,2416.93
29-10-2024,Smartphone,Electronics,East,7,6013,1544.51
29-10-2024,Smartwatch,Electronics,East,9,1134,267.26
30-10-2024,Headphones,Accessories,South,1,393,40.34
30-10-2024,Laptop,Electronics,West,7,7672,2046.38
30-10-2024,Monitor,Accessories,East,6,1170,104.63
31-10-2024,Keyboard,Accessories,West,9,2853,564.05
31-10-2024,Smartwatch,Electronics,South,3,2943,234.27
31-10-2024,Smartwatch,Electronics,South,9,6642,394.48
01-11-2024,Keyboard,Accessories,North,7,8071,435.51
01-11-2024,Mouse,Accessories,East,6,2886,355.32
01-11-2024,Mouse,Accessories,South,1,1058,207.55
01-11-2024,Smartwatch,Electronics,East,9,10530,1777.32
02-11-2024,Headphones,Accessories,East,5,3735,423.94
02-11-2024,Keyboard,Accessories,East,7,7252,1357.27
02-11-2024,Monitor,Accessories,South,8,448,45.43
02-11-2024,Printer,Office,South,8,4784,769.91
03-11-2024,Keyboard,Accessories,East,3,189,33.94
03-11-2024,Laptop,Electronics,East,3,321,72.13
03-11-2024,Laptop,Electronics,South,9,1746,260.5
03-11-2024,Mouse,Accessories,East,2,2372,392.07
03-11-2024,Smartwatch,Electronics,North,6,6510,1539.18
03-11-2024,Smartwatch,Electronics,South,8,7536,1197.09
03-11-2024,Tablet,Electronics,South,6,4254,938.66
04-11-2024,Camera,Electronics,South,4,2228,293.25
04-11-2024,Headphones,Accessories,East,7,4221,358.02
04-11-2024,Headphones,Accessories,East,4,1636,134.85
04-11-2024,Monitor,Accessories,West,9,4581,250.06
04-11-2024,Tablet,Electronics,South,7,7931,504.39
05-11-2024,Printer,Office,South,5,4375,347.43
06-11-2024,Laptop,Electronics,North,3,1371,104.66
06-11-2024,Printer,Office,East,9,5085,488.63
06-11-2024,Smartphone,Electronics,South,2,1408,193.09
06-11-2024,Smartphone,Electronics,West,2,2204,523.82
06-11-2024,Smartwatch,Electronics,North,4,360,42.66
06-11-2024,Smartwatch,Electronics,North,2,244,16.78
08-11-2024,Camera,Electronics,North,3,1209,320.61
08-11-2024,Printer,Office,West,8,1720,401.26
08-11-2024,Smartwatch,Electronics,East,9,3654,581.9
09-11-2024,Monitor,Accessories,North,7,3675,236.8
09-11-2024,Smartphone,Electronics,West,5,3795,239.15
09-11-2024,Tablet,Electronics,South,3,3522,285.91
10-11-2024,Smartphone,Electronics,West,9,8667,1597.49
11-11-2024,Mouse,Accessories,West,3,1989,419.61
11-11-2024,Mouse,Accessories,West,3,315,78.41
11-11-2024,Tablet,Electronics,East,4,2584,394.52
11-11-2024,Tablet,Electronics,South,6,510,151.91
12-11-2024,Keyboard,Accessories,East,4,2424,544.07
12-11-2024,Smartwatch,Electronics,South,1,281,67.85
13-11-2024,Smartphone,Electronics,North,4,2516,689.29
13-11-2024,Tablet,Electronics,West,1,414,50.26
14-11-2024,Camera,Electronics,South,9,5895,442.49
14-11-2024,Tablet,Electronics,East,9,5238,1152.42
15-11-2024,Headphones,Accessories,East,9,2187,413.76
15-11-2024,Headphones,Accessories,East,8,7256,558.79
15-11-2024,Monitor,Accessories,North,5,3875,768.74
15-11-2024,Monitor,Accessories,North,2,1984,125.13
15-11-2024,Tablet,Electronics,West,6,4722,522.16
16-11-2024,Laptop,Electronics,North,8,6760,1097.63
16-11-2024,Laptop,Electronics,West,7,6587,1173.91
16-11-2024,Tablet,Electronics,South,7,7161,630.76
17-11-2024,Keyboard,Accessories,South,9,4302,475.96
17-11-2024,Smartwatch,Electronics,West,4,3224,871.53
17-11-2024,Tablet,Electronics,West,2,210,42.04
18-11-2024,Keyboard,Accessories,North,2,116,13.67
18-11-2024,Laptop,Electronics,East,3,1773,183.15
18-11-2024,Smartwatch,Electronics,East,4,2792,170.96
19-11-2024,Keyboard,Accessories,East,5,2285,279.9
19-11-2024,Keyboard,Accessories,South,4,1472,387.27
19-11-2024,Mouse,Accessories,South,1,1138,243.36
19-11-2024,Smartphone,Electronics,North,3,183,41.82
19-11-2024,Tablet,Electronics,West,7,546,117.9
20-11-2024,Keyboard,Accessories,South,8,4536,627.13
20-11-2024,Monitor,Accessories,North,4,4464,1069.63
20-11-2024,Monitor,Accessories,South,4,964,184.03
20-11-2024,Printer,Office,East,5,3030,811.92
20-11-2024,Smartwatch,Electronics,West,7,5453,1592.37
20-11-2024,Tablet,Electronics,West,3,1923,274
21-11-2024,Laptop,Electronics,North,7,5096,971.5
21-11-2024,Mouse,Accessories,North,4,796,75.15
21-11-2024,Printer,Office,East,6,1728,247.86
22-11-2024,Mouse,Accessories,West,4,780,162.72
23-11-2024,Laptop,Electronics,South,4,4596,947.45
23-11-2024,Tablet,Electronics,West,4,4252,445.18
24-11-2024,Smartphone,Electronics,South,8,536,57.08
24-11-2024,Smartphone,Electronics,West,2,1612,344.37
24-11-2024,Smartwatch,Electronics,West,8,8560,991.94
25-11-2024,Mouse,Accessories,East,7,3423,435.06
25-11-2024,Printer,Office,East,3,3282,492.59
26-11-2024,Headphones,Accessories,South,4,1208,115.13
26-11-2024,Monitor,Accessories,South,9,3033,177.92
26-11-2024,Mouse,Accessories,West,6,888,210.39
27-11-2024,Camera,Electronics,East,2,626,168.82
27-11-2024,Keyboard,Accessories,East,2,416,68.58
27-11-2024,Keyboard,Accessories,North,6,3594,610.77
27-11-2024,Monitor,Accessories,North,2,340,39.12
27-11-2024,Smartphone,Electronics,East,7,6867,502.06
27-11-2024,Smartphone,Electronics,South,6,2310,202.98
28-11-2024,Camera,Electronics,West,6,4116,381.35
28-11-2024,Keyboard,Accessories,North,9,3591,342.18
28-11-2024,Keyboard,Accessories,North,5,1765,229.06
28-11-2024,Laptop,Electronics,North,1,104,18.67
29-11-2024,Printer,Office,South,4,3212,514.92
30-11-2024,Monitor,Accessories,East,1,351,31.95
01-12-2024,Keyboard,Accessories,South,5,3090,242.15
01-12-2024,Printer,Office,South,6,4854,510.88
01-12-2024,Smartwatch,Electronics,East,4,3968,480.72
02-12-2024,Laptop,Electronics,East,1,839,228.72
03-12-2024,Keyboard,Accessories,North,3,1239,143.35
03-12-2024,Mouse,Accessories,South,9,3573,550.44
03-12-2024,Smartwatch,Electronics,North,1,496,93.31
03-12-2024,Smartwatch,Electronics,South,5,465,71.23
04-12-2024,Camera,Electronics,South,8,2192,441.77
04-12-2024,Headphones,Accessories,East,3,1989,299.79
05-12-2024,Headphones,Accessories,West,8,3600,272.51
05-12-2024,Keyboard,Accessories,North,1,776,172.19
05-12-2024,Smartwatch,Electronics,South,1,70,10.64
05-12-2024,Smartwatch,Electronics,West,6,732,136.59
06-12-2024,Headphones,Accessories,North,1,541,52.5
06-12-2024,Monitor,Accessories,East,5,3505,678.18
06-12-2024,Monitor,Accessories,West,4,1000,198.92
06-12-2024,Mouse,Accessories,East,8,2632,262.55
06-12-2024,Mouse,Accessories,West,7,8288,1945.03
06-12-2024,Smartphone,Electronics,East,6,1254,360.87
06-12-2024,Tablet,Electronics,South,4,2932,597.65
07-12-2024,Keyboard,Accessories,South,6,3198,913.76
07-12-2024,Laptop,Electronics,East,6,5508,360.28
07-12-2024,Smartphone,Electronics,West,8,6576,1337.38
07-12-2024,Tablet,Electronics,East,6,6228,1756.82
08-12-2024,Headphones,Accessories,South,3,2601,363.64
08-12-2024,Headphones,Accessories,West,4,3996,965.26
09-12-2024,Smartphone,Electronics,West,8,5832,662.72
10-12-2024,Camera,Electronics,West,4,3360,540.38
10-12-2024,Tablet,Electronics,West,3,2262,245.66
11-12-2024,Keyboard,Accessories,North,6,624,66.99
11-12-2024,Laptop,Electronics,East,1,918,180.31
11-12-2024,Laptop,Electronics,South,7,7392,2063.23
11-12-2024,Monitor,Accessories,West,9,4140,301.12
11-12-2024,Mouse,Accessories,North,9,558,38.86
11-12-2024,Mouse,Accessories,South,7,2100,131.67
11-12-2024,Printer,Office,East,2,1218,218.88
12-12-2024,Headphones,Accessories,South,9,8514,1291.97
12-12-2024,Headphones,Accessories,West,7,2380,431.43
13-12-2024,Smartphone,Electronics,South,6,1704,193.18
13-12-2024,Smartphone,Electronics,West,2,2354,371.34
13-12-2024,Tablet,Electronics,North,3,465,98.93
14-12-2024,Camera,Electronics,West,5,2445,146.6
15-12-2024,Camera,Electronics,West,5,3685,476.2
15-12-2024,Monitor,Accessories,East,3,2580,448.02
16-12-2024,Camera,Electronics,South,2,376,99.16
16-12-2024,Camera,Electronics,South,2,2092,549.42
16-12-2024,Laptop,Electronics,North,1,707,100.16
16-12-2024,Monitor,Accessories,South,4,1876,221.18
16-12-2024,Tablet,Electronics,East,8,5376,429.84
17-12-2024,Headphones,Accessories,North,2,1840,367.7
17-12-2024,Keyboard,Accessories,West,1,960,95.88
17-12-2024,Smartwatch,Electronics,East,3,2118,317.08
18-12-2024,Headphones,Accessories,East,4,4740,607.81
18-12-2024,Laptop,Electronics,East,1,58,11.25
19-12-2024,Mouse,Accessories,West,6,5190,898.86
19-12-2024,Smartwatch,Electronics,South,7,7700,1573.41
19-12-2024,Tablet,Electronics,South,2,1082,182.1
19-12-2024,Tablet,Electronics,South,8,9328,1008.6
20-12-2024,Camera,Electronics,North,4,3424,845.68
20-12-2024,Headphones,Accessories,South,6,5346,351.93
20-12-2024,Keyboard,Accessories,West,4,2336,453.04
20-12-2024,Laptop,Electronics,North,1,761,61.15
20-12-2024,Mouse,Accessories,South,3,237,49.94
20-12-2024,Smartwatch,Electronics,East,5,550,28.72
20-12-2024,Smartwatch,Electronics,South,4,1832,528.69
20-12-2024,Tablet,Electronics,West,6,3384,503.86
21-12-2024,Headphones,Accessories,East,9,7083,1353.39
21-12-2024,Monitor,Accessories,East,6,1050,172.83
21-12-2024,Monitor,Accessories,North,9,6696,1224.22
22-12-2024,Camera,Electronics,West,6,1272,336.3
22-12-2024,Headphones,Accessories,North,9,2997,163.34
22-12-2024,Keyboard,Accessories,North,4,692,181.31
24-12-2024,Laptop,Electronics,North,2,1584,406.25
24-12-2024,Monitor,Accessories,West,5,2945,672.35
24-12-2024,Printer,Office,South,9,8370,1064.65
24-12-2024,Smartwatch,Electronics,East,7,5726,976.14
24-12-2024,Smartwatch,Electronics,South,7,4585,383.97
24-12-2024,Tablet,Electronics,North,9,1359,187.72
24-12-2024,Tablet,Electronics,West,7,4137,221.66
24-12-2024,Tablet,Electronics,West,6,2676,646.7
25-12-2024,Camera,Electronics,South,4,4644,277.26
25-12-2024,Camera,Electronics,West,5,2525,699.74
25-12-2024,Headphones,Accessories,East,1,773,181.52
25-12-2024,Headphones,Accessories,West,2,1944,332.55
25-12-2024,Smartphone,Electronics,West,3,3588,958.84
25-12-2024,Smartwatch,Electronics,East,9,4950,1402.67
26-12-2024,Headphones,Accessories,North,5,505,93.85
26-12-2024,Monitor,Accessories,West,6,3828,1102.86
26-12-2024,Monitor,Accessories,West,7,1575,313.96
26-12-2024,Mouse,Accessories,South,1,106,7.24
26-12-2024,Smartwatch,Electronics,South,8,2888,149.92
27-12-2024,Keyboard,Accessories,West,3,1851,348.9
27-12-2024,Laptop,Electronics,West,3,1368,302.29
27-12-2024,Smartwatch,Electronics,North,2,1206,307.02
27-12-2024,Tablet,Electronics,East,4,3532,665.2
28-12-2024,Headphones,Accessories,East,5,5795,310.6
28-12-2024,Laptop,Electronics,East,2,208,11.53
28-12-2024,Monitor,Accessories,North,9,2097,210.59
28-12-2024,Smartwatch,Electronics,East,4,1284,171.02
28-12-2024,Smartwatch,Electronics,North,5,3625,245.52
29-12-2024,Laptop,Electronics,South,6,2364,639.29
29-12-2024,Laptop,Electronics,South,9,8550,1970.98
29-12-2024,Monitor,Accessories,South,6,5004,1197.36
29-12-2024,Mouse,Accessories,East,4,2956,451.6
29-12-2024,Printer,Office,West,5,2275,313.5
30-12-2024,Camera,Electronics,North,1,379,39.41
30-12-2024,Headphones,Accessories,West,9,8703,1562.88
30-12-2024,Mouse,Accessories,North,1,746,131.25
31-12-2024,Printer,Office,North,4,3640,348.93
31-12-2024,Smartphone,Electronics,West,6,930,213.6
